SampleName,Phase_PSF,SampleNr,Accession,Domestication,Cat_treatment,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,GSL_leaf_analyis,C_N_Determination,Leave_samples_left_over_after_GSL_analysis,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_samples_left_over_after_GSL_analysis,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note,L_GSL_Leaf_weight_mg,L_Total_GSL,L_Total_Aliphatic,L_Total_Indol,L_Progoitrin,L_Glucoraphanin,L_Sinigrin,L_Gluconapin,L_Glucoerucin,L_Glucobrassicin,L_Methoxy_glucobrassicin,L_Gluconasturtiin ,L_Neoglucobrassicin,L_X3MSOP,L_X5MSOP,L_X4.Pent,L_X4OHI3M,L_Note_GSL,R_GSL_Leaf_weight_mg,R_Total_GSL,R_Total_Aliphatic,R_Total_Indol,R_Progoitrin,R_Glucoraphanin,R_Sinigrin,R_Gluconapin,R_Glucoerucin,R_Glucobrassicin,R_Methoxy_glucobrassicin,R_Neoglucobrassicin,R_Gluconasturtiin,R_X3MSOP,R_X5MSOP,R_X4.Pent,R_X4OHI3M,R_Note_GSL,L_N_content,L_C_content,L_C_N_ratio,L_Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,Root_Weight,Note_RootBiomass
F353,FP,353,OH,Wild,Mb,Mb,18,13,2,3,13,13,1,2,290,8,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,2.654,,2,1,1,0.5,0.477,
F354,FP,354,OH,Wild,Mb,Mb,18,14,2,3,14,14,1,1,313,8,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,Plant had (nearly) no damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,0.9178,
F355,FP,355,OH,Wild,Mb,Mb,18,15,2,3,15,14,2,2,342,8,2,1,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,AG biomass cut off before rhizosphere collection. No clue whch plant is which,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.793,,2,1,1,0.5,,
F356,FP,356,OH,Wild,Mb,Mb,18,16,2,4,16,15,2,3,367,8,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,2.443,,2,1,1,0.5,,
F357,FP,357,OH,Wild,Mb,Mb,18,17,2,4,17,15,2,4,392,8,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,1.102,,2,1,1,0.5,,
F358,FP,358,OH,Wild,Mb,Mb,18,18,2,4,18,15,4,1,421,8,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,1 cat died during handeling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,1.08,,2,2,0,1,,
F359,FP,359,OH,Wild,Mb,Mb,18,19,2,4,19,16,3,4,444,8,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.9015,,2,2,0,1,,
F360,FP,360,OH,Wild,Mb,Mb,18,20,2,4,20,16,4,4,472,8,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,plant heavily damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F361,FP,361,RI,Cultivated,Mb,Co,19,1,1,1,1,9,2,3,7,0,2,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,Plant had (nearly) no damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F362,FP,362,RI,Cultivated,Mb,Co,19,2,1,1,2,9,3,4,36,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,33.591,,2,2,0,1,0.3382,
F363,FP,363,RI,Cultivated,Mb,Co,19,3,1,1,3,9,1,2,50,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,47.465,,2,2,0,1,0.3389,
F364,FP,364,RI,Cultivated,Mb,Co,19,4,1,1,4,10,6,2,94,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,46.924,,2,2,0,1,0.3984,
F365,FP,365,RI,Cultivated,Mb,Co,19,5,1,1,5,10,4,3,111,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,59.283,,2,2,0,1,0.35,
F366,FP,366,RI,Cultivated,Mb,Co,19,6,1,2,6,11,2,1,125,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,33.474,,2,2,0,1,0.4642,
F367,FP,367,RI,Cultivated,Mb,Co,19,7,1,2,7,11,1,3,147,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,83.029,,2,1,1,0.5,0.4445,
F368,FP,368,RI,Cultivated,Mb,Co,19,8,1,2,8,11,6,4,192,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,44.799,,2,2,0,1,0.2034,
F369,FP,369,RI,Cultivated,Mb,Co,19,9,1,2,9,12,1,1,193,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,19.244,,2,1,1,0.5,0.4428,
F370,FP,370,RI,Cultivated,Mb,Co,19,10,1,2,10,12,5,2,234,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,63.817,,2,1,1,0.5,0.4405,
F371,FP,371,RI,Cultivated,Mb,Co,19,11,1,1,1,9,5,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F372,FP,372,RI,Cultivated,Mb,Co,19,12,1,1,1,9,2,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F373,FP,373,RI,Cultivated,Mb,Co,19,13,1,1,3,9,5,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,18.764,,2,1,1,0.5,,
F374,FP,374,RI,Cultivated,Mb,Co,19,14,1,1,3,9,2,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,26.753,,2,1,1,0.5,,
F375,FP,375,RI,Cultivated,Mb,Co,19,15,1,1,5,10,3,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,1,1,1,1,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.13,,2,1,1,0.5,,
F376,FP,376,RI,Cultivated,Mb,Co,19,16,1,1,5,10,6,5,NA,0,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,1,1,1,1,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,15.617,,2,2,0,1,,
F377,FP,377,RI,Cultivated,Mb,Co,19,17,1,2,6,11,2,5,NA,0,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,soil was relatively wet duyring rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,30.557,,2,1,1,0.5,,
F378,FP,378,RI,Cultivated,Mb,Co,19,18,1,2,6,11,4,5,NA,0,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F379,FP,379,RI,Cultivated,Mb,Co,19,19,1,2,8,11,4,5,NA,0,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F380,FP,380,RI,Cultivated,Mb,Co,19,20,1,2,8,11,5,5,NA,0,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,24.598,,2,1,1,0.5,,
F381,FP,381,RI,Cultivated,Mb,Mb,20,1,1,1,1,9,2,4,8,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,78.469,,2,1,1,0.5,0.2675,
F382,FP,382,RI,Cultivated,Mb,Mb,20,2,1,1,2,9,1,1,25,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.079,,2,2,0,1,0.534,
F383,FP,383,RI,Cultivated,Mb,Mb,20,3,1,1,3,9,1,4,52,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,17.396,,2,1,1,0.5,0.4402,
F384,FP,384,RI,Cultivated,Mb,Mb,20,4,1,1,4,10,1,2,74,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,23.3875,,2,2,0,1,0.3701,
F385,FP,385,RI,Cultivated,Mb,Mb,20,5,1,1,5,10,6,2,118,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,12.467,,3,3,0,1,0.3891,
F386,FP,386,RI,Cultivated,Mb,Mb,20,6,1,2,6,11,4,4,136,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,33.281,,2,2,0,1,0.3721,
F387,FP,387,RI,Cultivated,Mb,Mb,20,7,1,2,7,11,5,2,162,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,24.025,,2,1,1,0.5,0.2661,
F388,FP,388,RI,Cultivated,Mb,Mb,20,8,1,2,8,11,3,4,180,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,16.012,,2,2,0,1,0.444,
F389,FP,389,RI,Cultivated,Mb,Mb,20,9,1,2,9,12,5,3,211,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,26.5705,,2,2,0,1,0.3082,
F390,FP,390,RI,Cultivated,Mb,Mb,20,10,1,2,10,12,4,2,230,3,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,37.0225,,2,2,0,1,0.294,
F391,FP,391,RI,Cultivated,Mb,Mb,20,11,1,1,1,9,3,5,NA,3,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,0,0,star (1 cat was found lateron),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,28.763,,2,1,1,0.5,,
F392,FP,392,RI,Cultivated,Mb,Mb,20,12,1,1,1,9,1,5,NA,3,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,0,0,0,soil was relatively wet duyring rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,55.713,,2,1,1,0.5,,
F393,FP,393,RI,Cultivated,Mb,Mb,20,13,1,1,3,9,6,5,NA,3,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,0,1,0,0,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,19.253,,2,1,1,0.5,,
F394,FP,394,RI,Cultivated,Mb,Mb,20,14,1,1,5,10,1,5,NA,3,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,1,1,1,1,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,14.457,,2,1,1,0.5,,
F395,FP,395,RI,Cultivated,Mb,Mb,20,15,1,2,6,11,1,5,NA,3,2,1,0,0,0,0,1,1,0,,0,0,1,1,1,0,1,0,1,1,soil was relatively wet duyring rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,33.334,,2,1,1,0.5,,
F396,FP,396,RI,Cultivated,Mb,Mb,20,16,1,2,6,11,5,5,NA,3,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F397,FP,397,RI,Cultivated,Mb,Mb,20,17,1,2,8,11,3,5,NA,3,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,21.729,,2,1,1,0.5,,
F398,FP,398,RI,Cultivated,Mb,Mb,20,18,1,2,10,12,2,5,NA,3,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F399,FP,399,RI,Cultivated,Mb,Mb,20,19,1,2,10,12,3,5,NA,3,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F400,FP,400,RI,Cultivated,Mb,Mb,20,20,1,2,10,12,6,5,NA,3,2,1,0,0,0,0,1,1,1,,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,59.702,,2,1,1,0.5,,
F401,FP,401,MC,Cultivated,Mb,Co,21,1,1,1,1,9,5,4,20,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.619,,2,2,0,1,0.1516,
F402,FP,402,MC,Cultivated,Mb,Co,21,2,1,1,2,9,1,4,28,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1 cat died during handeling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,12.492,,2,2,0,1,0.172,
F403,FP,403,MC,Cultivated,Mb,Co,21,3,1,1,3,9,4,2,62,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,11.4195,,2,2,0,1,0.2083,
F404,FP,404,MC,Cultivated,Mb,Co,21,4,1,1,4,10,4,1,85,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,20.838,,2,1,1,0.5,0.3015,"molded a bit, may not affect weight much"
F405,FP,405,MC,Cultivated,Mb,Co,21,5,1,1,5,10,2,4,104,0,2,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,12.71,,2,1,1,0.5,,
F406,FP,406,MC,Cultivated,Mb,Co,21,6,1,2,6,11,1,1,121,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,Could also have been in row 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.968,,2,2,0,1,,
F407,FP,407,MC,Cultivated,Mb,Co,21,7,1,2,7,11,4,4,160,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.374,,2,2,0,1,,
F408,FP,408,MC,Cultivated,Mb,Co,21,8,1,2,8,11,5,1,185,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,10.148,,2,1,1,0.5,,
F409,FP,409,MC,Cultivated,Mb,Co,21,9,1,2,9,12,3,2,202,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,Plant had (nearly) no damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F410,FP,410,MC,Cultivated,Mb,Co,21,10,1,2,10,12,2,2,222,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,12.314,,2,1,1,0.5,,
F411,FP,411,MC,Cultivated,Mb,Co,21,11,2,3,11,13,6,4,264,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,22.0425,,2,2,0,1,,
F412,FP,412,MC,Cultivated,Mb,Co,21,12,2,3,12,13,1,3,267,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,6.8465,,2,2,0,1,0.2485,
F413,FP,413,MC,Cultivated,Mb,Co,21,13,2,3,13,13,2,3,295,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.718,,2,1,1,0.5,0.1853,
F414,FP,414,MC,Cultivated,Mb,Co,21,14,2,3,14,14,3,3,323,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,8.1375,,2,2,0,1,0.156,
F415,FP,415,MC,Cultivated,Mb,Co,21,15,2,3,15,14,1,2,338,0,2,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,6.533,,2,1,1,0.5,,
F416,FP,416,MC,Cultivated,Mb,Co,21,16,2,4,16,15,5,3,379,0,1,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,10.632,,2,2,0,1,,
F417,FP,417,MC,Cultivated,Mb,Co,21,17,2,4,17,15,5,2,402,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.1775,,2,2,0,1,,
F418,FP,418,MC,Cultivated,Mb,Co,21,18,2,4,18,15,3,1,417,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,10.455,,2,2,0,1,,
F419,FP,419,MC,Cultivated,Mb,Co,21,19,2,4,19,16,6,2,454,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,10.6,,2,2,0,1,,
F420,FP,420,MC,Cultivated,Mb,Co,21,20,2,4,20,16,6,1,477,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,14.0595,,2,2,0,1,,
F421,FP,421,MC,Cultivated,Mb,Mb,22,1,1,1,1,9,5,1,17,4,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,6.1725,,2,2,0,1,0.1128,
